no,city,gugun,dong,bunji,bonbun,bubun,buildingname,type,area,contract_year_month,contract_day,bondfee,rentmoney,floor,buildyear,address
1523,서울특별시,관악구,신림동,1566-24,1566,24,상록홈타운,월세,57.2,202009,11,7000,50,5,2002,난곡로64가길 53
1524,서울특별시,관악구,신림동,1563-6,1563,6,새천년청풍,전세,95.76,202009,14,20500,0,4,2001,미성7길 30
1525,서울특별시,관악구,신림동,94-36,94,36,서림도시형생활주택,전세,12.32,202009,10,8000,0,7,2013,쑥고개로 2
1526,서울특별시,관악구,신림동,94-36,94,36,서림도시형생활주택,전세,12.32,202009,26,8000,0,5,2013,쑥고개로 2
1527,서울특별시,관악구,신림동,1639-6,1639,6,선인타운,월세,13.48,202009,3,1000,63,19,2017,관천로 44
1528,서울특별시,관악구,신림동,1667-1,1667,1,성안빌딩(1667-1),전세,14.77,202009,21,9900,0,5,2014,조원중앙로1길 71
1529,서울특별시,관악구,신림동,1667-1,1667,1,성안빌딩(1667-1),전세,14.77,202009,25,9390,0,7,2014,조원중앙로1길 71
1530,서울특별시,관악구,신림동,646-214,646,214,성지빌라,전세,33.96,202009,8,9500,0,2,1991,난곡로24가길 66-8
1531,서울특별시,관악구,신림동,90-74,90,74,송광빌라,월세,50.42,202009,6,5000,60,4,2002,신림로54길 29
1532,서울특별시,관악구,신림동,1474-4,1474,4,수 에드원,전세,31.4,202009,11,27000,0,7,2016,난곡로63길 14
1533,서울특별시,관악구,신림동,1665-6,1665,6,스마트빌,전세,20.44,202009,10,12600,0,5,2013,시흥대로158길 32
1534,서울특별시,관악구,신림동,1665-6,1665,6,스마트빌,전세,14.52,202009,25,9450,0,2,2013,시흥대로158길 32
1535,서울특별시,관악구,신림동,1464-42,1464,42,스카이,월세,27.76,202009,5,10000,40,4,2015,관천로11길 11
1536,서울특별시,관악구,신림동,652-108,652,108,신화아이빌,전세,38.98,202009,15,10000,0,4,2003,난곡로26마길 27
1537,서울특별시,관악구,신림동,746-25,746,25,쌍용프라임빌,전세,42.66,202009,28,16200,0,5,2010,문성로16가길 24-7
1538,서울특별시,관악구,신림동,1415-3,1415,3,아이파크,월세,27.52,202009,16,12000,65,8,2015,신림로70길 77
1539,서울특별시,관악구,신림동,459-26,459,26,아현,전세,14.63,202009,13,9000,0,3,2012,관천로21길 15
1540,서울특별시,관악구,신림동,459-26,459,26,아현,전세,13.11,202009,18,9000,0,4,2012,관천로21길 15
1541,서울특별시,관악구,신림동,610-210,610,210,알펜하우스(610-210),월세,41.28,202009,8,2000,80,2,2014,법원단지10길 6
1542,서울특별시,관악구,신림동,408-69,408,69,양지빌라(408-69),전세,40.05,202009,7,13000,0,2,1986,신림로31가길 4
1543,서울특별시,관악구,신림동,412-91,412,91,에덴빌라,월세,51.04,202009,21,16000,5,1,1991,문성로40길 40
1544,서울특별시,관악구,신림동,547-22,547,22,엘시티,전세,19.2,202009,23,12500,0,2,2013,조원로14길 13
1545,서울특별시,관악구,신림동,1556-14,1556,14,영화아트빌라,전세,46.56,202009,7,15000,0,3,1992,호암로22가길 24
1546,서울특별시,관악구,신림동,90-64,90,64,오성빌라(90-64),전세,49.64,202009,29,26000,0,1,2002,신림로54길 21
1547,서울특별시,관악구,신림동,651-42,651,42,오송맨션(651-42),전세,45.13,202009,23,24000,0,5,2015,난곡로24다길 32
1548,서울특별시,관악구,신림동,409-55,409,55,우석아트빌,전세,40.27,202009,10,17000,0,2,2002,서원3길 1
1549,서울특별시,관악구,신림동,412-79,412,79,우성주택,전세,41.6,202009,14,8000,0,2,1993,문성로38길 37-6
1550,서울특별시,관악구,신림동,409-162,409,162,운산빌라(409-162),전세,45.66,202009,27,12000,0,2,1993,서원4길 24
1551,서울특별시,관악구,신림동,1667,1667,0,운성,전세,29.88,202009,23,25000,0,7,2020,조원중앙로1길 75
1552,서울특별시,관악구,신림동,1664-23,1664,23,위너스빌,월세,13.77,202009,11,1000,43,2,2014,시흥대로160길 30
1553,서울특별시,관악구,신림동,1433-78,1433,78,은성빌딩,전세,29.25,202009,5,14000,0,2,2008,남부순환로 1597-7
1554,서울특별시,관악구,신림동,498-32,498,32,은혜빌딩,전세,63.74,202009,22,25000,0,6,2002,신사로 120
1555,서울특별시,관악구,신림동,631-35,631,35,이노시티빌,월세,46.44,202009,15,3531,24,2,2020,난곡로30길 35
1556,서울특별시,관악구,신림동,631-35,631,35,이노시티빌,월세,47.1,202009,16,2349,31,4,2020,난곡로30길 35
1557,서울특별시,관악구,신림동,611-82,611,82,인정가1,전세,29.2,202009,18,13500,0,3,2013,법원단지9길 30
1558,서울특별시,관악구,신림동,532-8,532,8,장원(532-8),전세,29.7,202009,10,18700,0,2,2017,조원로 86-10
1559,서울특별시,관악구,신림동,1446-2,1446,2,장항빌딩,전세,37.12,202009,9,18000,0,5,2006,봉천로 186
1560,서울특별시,관악구,신림동,594-1,594,1,정림빌라,월세,58.59,202009,13,3000,65,1,1992,난우12길 33
1561,서울특별시,관악구,신림동,354-33,354,33,조은아트빌(354-33),전세,69.12,202009,25,17000,0,3,2003,양지12길 5
1562,서울특별시,관악구,신림동,1474-2,1474,2,주원,월세,12.38,202009,7,2000,44,6,2013,난곡로63길 8
1563,서울특별시,관악구,신림동,493-7,493,7,주원베르빌(493-7),전세,29.93,202009,19,24000,0,3,2016,조원로 137
1564,서울특별시,관악구,신림동,493-7,493,7,주원베르빌(493-7),전세,26.75,202009,26,24000,0,4,2016,조원로 137
1565,서울특별시,관악구,신림동,493-7,493,7,주원베르빌(493-7),전세,29.93,202009,29,24000,0,4,2016,조원로 137
1566,서울특별시,관악구,신림동,493-7,493,7,주원베르빌(493-7),전세,29.73,202009,29,24000,0,4,2016,조원로 137
1567,서울특별시,관악구,신림동,1483-5,1483,5,중원리츠빌(1483-5),전세,27.68,202009,16,22000,0,2,2017,난곡로61길 8
1568,서울특별시,관악구,신림동,1457-19,1457,19,쥬베라,전세,27.83,202009,2,25000,0,6,2018,신림동길 42
1569,서울특별시,관악구,신림동,1457-19,1457,19,쥬베라,전세,24.03,202009,12,25500,0,7,2018,신림동길 42
1570,서울특별시,관악구,신림동,1431-30,1431,30,클라우드,전세,27.23,202009,22,25000,0,8,2018,신림동길 3-14
1571,서울특별시,관악구,신림동,409-234,409,234,태경빌,전세,29.28,202009,6,32000,0,5,2020,서원1길 32
1572,서울특별시,관악구,신림동,409-234,409,234,태경빌,전세,29.28,202009,6,32000,0,5,2020,서원1길 32
1573,서울특별시,관악구,신림동,1566-32,1566,32,태양빌라,전세,59.7,202009,11,25000,0,1,1986,난곡로58길 16
1574,서울특별시,관악구,신림동,1454-17,1454,17,포스트빌,전세,84.95,202009,15,29000,0,3,1998,관천로20길 36
1575,서울특별시,관악구,신림동,1741,1741,0,풍원하임빌,전세,28.87,202009,15,25500,0,4,2018,남부순환로194길 43
1576,서울특별시,관악구,신림동,1741,1741,0,풍원하임빌,전세,31.025,202009,19,26700,0,5,2018,남부순환로194길 43
1577,서울특별시,관악구,신림동,1439-31,1439,31,필하우스(1439-31),월세,12.21,202009,19,2000,50,4,2013,관천로16길 58
1578,서울특별시,관악구,신림동,10-423,10,423,하나빌리지,전세,17,202009,16,5500,0,3,2002,남부순환로196길 25
1579,서울특별시,관악구,신림동,1680-7,1680,7,한나래(1680-7),전세,29.78,202009,27,26400,0,6,2017,문성로 100
1580,서울특별시,관악구,신림동,610-80,610,80,해오름아트빌,전세,59.66,202009,5,25000,0,2,2016,법원단지7길 23
1581,서울특별시,관악구,신림동,612-26,612,26,행복맨션,월세,64.34,202009,24,1000,40,-1,1995,법원단지길 65
1582,서울특별시,관악구,신림동,1680-12,1680,12,행복이가득한집,전세,57.42,202009,3,28000,0,2,2003,난곡로49길 3
1583,서울특별시,관악구,신림동,1680-12,1680,12,행복이가득한집,전세,57.42,202009,3,24900,0,2,2003,난곡로49길 3
1584,서울특별시,관악구,신림동,1664-1,1664,1,헤렌4차,전세,28.45,202009,1,21525,0,2,2016,조원로2길 59
1585,서울특별시,관악구,신림동,571-1,571,1,홍연그린빌(571-1),전세,22.11,202009,16,11000,0,2,2016,조원중앙로2길 11
1586,서울특별시,관악구,신림동,1463-28,1463,28,휴먼트리,전세,26.49,202009,1,13000,0,5,2016,관천로 70-11
1587,서울특별시,관악구,신림동,538-30,538,30,휴빌리지(538-30),월세,12.6,202009,16,200,48,7,2013,난곡로65길 17
1588,서울특별시,광진구,광장동,247-24,247,24,대근주택,전세,101.81,202009,18,30000,0,5,2002,아차산로73길 35
1589,서울특별시,광진구,광장동,248-20,248,20,동우아트빌,월세,48.49,202009,18,10000,60,3,2002,아차산로73길 49
1590,서울특별시,광진구,광장동,257-9,257,9,라빌레트,전세,29.51,202009,4,23350,0,4,2017,광장로 56
1591,서울특별시,광진구,광장동,266,266,0,미도,전세,62.96,202009,3,17000,0,3,1986,광장로3길 22
1592,서울특별시,광진구,광장동,324-1,324,1,세명빌라,전세,73.26,202009,24,30000,0,4,2002,아차산로78가길 54
1593,서울특별시,광진구,광장동,276-2,276,2,에코파크빌,전세,42.22,202009,21,35000,0,6,2016,광장로9길 28
1594,서울특별시,광진구,광장동,248-33,248,33,제비하우스2,전세,41.797,202009,19,29000,0,4,2015,아차산로75길 39
1595,서울특별시,광진구,광장동,248-33,248,33,제비하우스2,전세,41.797,202009,23,29000,0,2,2015,아차산로75길 39
1596,서울특별시,광진구,광장동,248-33,248,33,제비하우스2,전세,41.797,202009,23,29000,0,2,2015,아차산로75길 39
1597,서울특별시,광진구,구의동,209-14,209,14,(209-14),월세,23.5,202009,4,4000,35,2,2002,아차산로59길 66
1598,서울특별시,광진구,구의동,210-8,210,8,(210-8),월세,17.3,202009,15,5000,35,2,2013,광나루로52길 62
1599,서울특별시,광진구,구의동,210-8,210,8,(210-8),월세,17.3,202009,15,5000,35,2,2013,광나루로52길 62
1600,서울특별시,광진구,구의동,217-17,217,17,(217-17),전세,16.66,202009,25,14000,0,2,2015,구의강변로7길 14
1601,서울특별시,광진구,구의동,22-1,22,1,(22-1),전세,33,202009,14,17000,0,1,2011,영화사로16길 10
1602,서울특별시,광진구,구의동,222-37,222,37,(222-37),전세,36.97,202009,6,23000,0,2,2018,자양로26길 97-3
1603,서울특별시,광진구,구의동,227-34,227,34,(227-34),전세,20.7,202009,29,21000,0,4,2020,구의로14길 6
1604,서울특별시,광진구,구의동,231-16,231,16,(231-16),전세,29.92,202009,15,18900,0,3,2014,자양로30길 73-3
1605,서울특별시,광진구,구의동,232-27,232,27,(232-27),전세,36.75,202009,12,24000,0,2,2016,자양로32길 38-1
1606,서울특별시,광진구,구의동,232-27,232,27,(232-27),전세,17.06,202009,19,13600,0,3,2016,자양로32길 38-1
1607,서울특별시,광진구,구의동,232-27,232,27,(232-27),월세,17.06,202009,25,13000,2,4,2016,자양로32길 38-1
1608,서울특별시,광진구,구의동,239-39,239,39,(239-39),월세,39.99,202009,7,4000,50,2,2004,구의로9길 4
1609,서울특별시,광진구,구의동,242-119,242,119,(242-119),전세,79.23,202009,24,27300,0,2,2002,자양로18길 63
1610,서울특별시,광진구,구의동,253-9,253,9,(253-9),전세,41.83,202009,1,24000,0,3,2014,자양로 189-4
1611,서울특별시,광진구,구의동,33-17,33,17,(33-17),전세,26.65,202009,2,13500,0,2,2014,자양로48길 57
1612,서울특별시,광진구,구의동,633-8,633,8,(633-8),월세,46.69,202009,23,21000,9,2,2016,광나루로30길 15
1613,서울특별시,광진구,구의동,80-40,80,40,80-40,전세,65.39,202009,15,35000,0,3,2016,자양로37가길 4
1614,서울특별시,광진구,구의동,225-45,225,45,KD빌라,전세,53.15,202009,5,35600,0,4,2020,구의로 47-1
1615,서울특별시,광진구,구의동,225-45,225,45,KD빌라,전세,53.07,202009,8,36000,0,4,2020,구의로 47-1
1616,서울특별시,광진구,구의동,225-45,225,45,KD빌라,전세,55.78,202009,8,36000,0,3,2020,구의로 47-1
1617,서울특별시,광진구,구의동,226-2,226,2,KS홈타운,전세,46.66,202009,12,33600,0,5,2016,구의로 65
1618,서울특별시,광진구,구의동,254-92,254,92,SK빌라,전세,52.2,202009,19,28000,0,4,2006,자양로29길 9
1619,서울특별시,광진구,구의동,Oct-49,49,10,광현빌라트13차,전세,73,202009,16,31000,0,2,2001,자양로 299
1620,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,29.66,202009,7,28000,0,6,2020,자양로 211
1621,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,19.75,202009,8,26500,0,6,2020,자양로 211
1622,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,26.96,202009,8,29500,0,8,2020,자양로 211
1623,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,29.66,202009,8,29000,0,7,2020,자양로 211
1624,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,19.75,202009,10,27500,0,8,2020,자양로 211
1625,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,22.06,202009,18,26000,0,5,2020,자양로 211
1626,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,22.06,202009,24,26500,0,6,2020,자양로 211
1627,서울특별시,광진구,구의동,80-29,80,29,구의동 홀가하우스,전세,22.06,202009,24,26500,0,6,2020,자양로 211
1628,서울특별시,광진구,구의동,239-112,239,112,그린빌라,전세,21.68,202009,7,4000,0,-1,1995,광나루로38길 59
1629,서울특별시,광진구,구의동,202-12,202,12,그린하우스(202-12),전세,45.66,202009,7,35000,0,5,2016,구의로16길 45
1630,서울특별시,광진구,구의동,253-11,253,11,극동하이빌,전세,56.88,202009,7,30000,0,4,2006,자양로 189-5
1631,서울특별시,광진구,구의동,22-29,22,29,나경타운(22-29),전세,38.02,202009,25,26000,0,1,2017,자양로54길 17
1632,서울특별시,광진구,구의동,227-6,227,6,노블,전세,13.32,202009,26,8400,0,3,2014,구의로 66
1633,서울특별시,광진구,구의동,201-11,201,11,다솜빌,전세,20.79,202009,5,15000,0,2,2009,구의로16길 79
1634,서울특별시,광진구,구의동,619-17,619,17,대산하우스,월세,23.42,202009,14,15000,5,5,2018,자양로35길 20
1635,서울특별시,광진구,구의동,65-48,65,48,대원베스트빌(65-48),전세,68.46,202009,14,26000,0,4,2002,광나루로37길 31
1636,서울특별시,광진구,구의동,257-13,257,13,돌체,월세,21.24,202009,11,1000,50,3,2011,아차산로53길 24
1637,서울특별시,광진구,구의동,257-3,257,3,동산캐슬,전세,29.94,202009,28,25500,0,2,2018,아차산로55길 47
1638,서울특별시,광진구,구의동,236-26,236,26,드림캐슬빌,전세,46.52,202009,29,30900,0,3,2016,자양로 172-6
1639,서울특별시,광진구,구의동,587-63,587,63,리버빌,전세,29.97,202009,14,21000,0,4,2016,구의강변로3가길 4
1640,서울특별시,광진구,구의동,Sep-72,72,9,명상빌라,전세,33.06,202009,5,25000,0,5,2016,천호대로134길 23
1641,서울특별시,광진구,구의동,206-50,206,50,삼성훼밀리타운(106동),전세,72.97,202009,3,22000,0,1,2002,광나루로50길 15
1642,서울특별시,광진구,구의동,206-11,206,11,센츄리,월세,30.6,202009,7,1000,60,4,2002,광나루로52길 20
1643,서울특별시,광진구,구의동,220-26,220,26,승연하우스,전세,37.08,202009,23,21000,0,3,2016,광나루로52길 110-5
1644,서울특별시,광진구,구의동,36-16,36,16,신일맨숀,전세,98.97,202009,28,11500,0,1,1982,자양로44길 97
1645,서울특별시,광진구,구의동,243-56,243,56,아스하임,월세,15.41,202009,12,1000,60,6,2014,자양로18길 84
1646,서울특별시,광진구,구의동,243-56,243,56,아스하임,전세,15.41,202009,21,17000,0,7,2014,자양로18길 84
1647,서울특별시,광진구,구의동,242-62,242,62,아트빌,월세,67.09,202009,23,4000,35,3,2005,구의로1길 22
1648,서울특별시,광진구,구의동,220-60,220,60,양곡빌라,전세,35.28,202009,17,15400,0,4,1993,구의로 22
1649,서울특별시,광진구,구의동,21-24,21,24,에스더하우스,전세,33.1,202009,4,18800,0,3,2015,영화사로16길 34-12
1650,서울특별시,광진구,구의동,241-40,241,40,엘리제빌,월세,29.72,202009,7,1000,65,4,2017,구의로3길 14
1651,서울특별시,광진구,구의동,Jan-37,37,1,엠에스빌,전세,18.17,202009,15,16000,0,1,2020,자양로44길 110
1652,서울특별시,광진구,구의동,239-97,239,97,오로시 하우스 (orosi haus),전세,41.62,202009,8,27000,0,3,2018,광나루로38길 65-5
1653,서울특별시,광진구,구의동,239-97,239,97,오로시 하우스 (orosi haus),전세,41.62,202009,15,27000,0,2,2018,광나루로38길 65-5
1654,서울특별시,광진구,구의동,227-26,227,26,우리House태형타운,전세,53.07,202009,2,26000,0,2,2016,구의로12길 16
1655,서울특별시,광진구,구의동,227-26,227,26,우리House태형타운,전세,53.07,202009,15,25000,0,4,2016,구의로12길 16
1656,서울특별시,광진구,구의동,226-19,226,19,우림빌라,월세,33.02,202009,9,10000,5,1,1996,자양로30길 83
1657,서울특별시,광진구,구의동,23-32,23,32,욱현하이브(23-32),전세,24.18,202009,26,34500,0,5,2019,영화사로16나길 7
1658,서울특별시,광진구,구의동,221-9,221,9,은성테라스,전세,48.53,202009,3,23000,0,3,2012,아차산로57길 10-3
1659,서울특별시,광진구,구의동,Jan-69,69,1,제이캐슬,전세,29.97,202009,4,32000,0,4,2020,자양로 232
1660,서울특별시,광진구,구의동,Jan-69,69,1,제이캐슬,전세,41.85,202009,22,44000,0,6,2020,자양로 232
1661,서울특별시,광진구,구의동,224-35,224,35,지음스토리,전세,28.26,202009,15,30000,0,3,2020,구의로10길 13
